"","long","lat","group"
"7972",-119.334462,34.23653,"1.1"
"7973",-119.33467,34.236698,"1.1"
"7974",-119.334784,34.236778,"1.1"
"7975",-119.334887,34.236865,"1.1"
"7976",-119.335676,34.23734,"1.1"
"7977",-119.335926,34.237523,"1.1"
"7978",-119.340069,34.238255,"1.1"
"7979",-119.350726,34.240139,"1.1"
"7980",-119.352313,34.240716,"1.1"
"7981",-119.364126,34.245013,"1.1"
"7982",-119.375935,34.24988,"1.1"
"7983",-119.375936,34.250011,"1.1"
"7984",-119.376164,34.25001,"1.1"
"7985",-119.386333,34.257074,"1.1"
"7986",-119.394946,34.265357,"1.1"
"7987",-119.401994,34.272258,"1.1"
"7988",-119.41139,34.273638,"1.1"
"7989",-119.42862,34.277781,"1.1"
"7990",-119.448982,34.284685,"1.1"
"7991",-119.466995,34.29366,"1.1"
"7992",-119.484224,34.306779,"1.1"
"7993",-119.500953,34.326922,"1.1"
"7994",-119.510797,34.33085,"1.1"
"7995",-119.519472,34.336069,"1.1"
"7996",-119.52291,34.335919,"1.1"
"7997",-119.526078,34.337049,"1.1"
"7998",-119.527918,34.338771,"1.1"
"7999",-119.530301,34.33877,"1.1"
"8000",-119.532654,34.33877,"1.1"
"8001",-119.534661,34.339415,"1.1"
"8002",-119.539275,34.340897,"1.1"
"8003",-119.53976,34.341053,"1.1"
"8004",-119.546017,34.343381,"1.1"
"8005",-119.54785,34.344362,"1.1"
"8006",-119.555829,34.345019,"1.1"
"8007",-119.560669,34.347035,"1.1"
"8008",-119.563311,34.348135,"1.1"
"8009",-119.574545,34.353816,"1.1"
"8010",-119.577223,34.355865,"1.1"
"8011",-119.584795,34.36166,"1.1"
"8012",-119.590294,34.361209,"1.1"
"8013",-119.602061,34.363654,"1.1"
"8014",-119.610022,34.366883,"1.1"
"8015",-119.610846,34.367217,"1.1"
"8016",-119.612338,34.36741,"1.1"
"8017",-119.614332,34.367669,"1.1"
"8018",-119.617462,34.36873,"1.1"
"8019",-119.622496,34.36674,"1.1"
"8020",-119.625962,34.366216,"1.1"
"8021",-119.636239,34.365726,"1.1"
"8022",-119.636269,34.365722,"1.1"
"8023",-119.642953,34.365836,"1.1"
"8024",-119.651357,34.366708,"1.1"
"8025",-119.659359,34.360068,"1.1"
"8026",-119.660021,34.359518,"1.1"
"8027",-119.66611,34.354464,"1.1"
"8028",-119.679633,34.348207,"1.1"
"8029",-119.684135,34.346295,"1.1"
"8030",-119.689314,34.344095,"1.1"
"8031",-119.689391,34.344066,"1.1"
"8032",-119.697783,34.340867,"1.1"
"8033",-119.707593,34.337324,"1.1"
"8034",-119.710476,34.336707,"1.1"
"8035",-119.713644,34.336029,"1.1"
"8036",-119.716129,34.336108,"1.1"
"8037",-119.718622,34.336635,"1.1"
"8038",-119.72193,34.337334,"1.1"
"8039",-119.732023,34.339696,"1.1"
"8040",-119.735376,34.341118,"1.1"
"8041",-119.739235,34.342755,"1.1"
"8042",-119.740486,34.343217,"1.1"
"8043",-119.750318,34.346846,"1.1"
"8044",-119.750969,34.347086,"1.1"
"8045",-119.755696,34.34927,"1.1"
"8046",-119.755999,34.34941,"1.1"
"8047",-119.763574,34.35291,"1.1"
"8048",-119.768929,34.35451,"1.1"
"8049",-119.777331,34.357573,"1.1"
"8050",-119.785525,34.359903,"1.1"
"8051",-119.787546,34.360854,"1.1"
"8052",-119.797067,34.365331,"1.1"
"8053",-119.801591,34.36473,"1.1"
"8054",-119.805805,34.36534,"1.1"
"8055",-119.810348,34.362728,"1.1"
"8056",-119.815897,34.359766,"1.1"
"8057",-119.819084,34.358571,"1.1"
"8058",-119.823148,34.357047,"1.1"
"8059",-119.83021,34.355604,"1.1"
"8060",-119.837921,34.354318,"1.1"
"8061",-119.839468,34.354208,"1.1"
"8062",-119.845639,34.353769,"1.1"
"8063",-119.853696,34.354238,"1.1"
"8064",-119.85527,34.35433,"1.1"
"8065",-119.857108,34.354824,"1.1"
"8066",-119.860229,34.355662,"1.1"
"8067",-119.865898,34.357186,"1.1"
"8068",-119.867631,34.356691,"1.1"
"8069",-119.872476,34.355949,"1.1"
"8070",-119.87597,34.355641,"1.1"
"8071",-119.883874,34.356144,"1.1"
"8072",-119.891521,34.357457,"1.1"
"8073",-119.898502,34.360358,"1.1"
"8074",-119.90542,34.364371,"1.1"
"8075",-119.912886,34.369391,"1.1"
"8076",-119.915631,34.371817,"1.1"
"8077",-119.916529,34.37261,"1.1"
"8078",-119.920325,34.37276,"1.1"
"8079",-119.923395,34.373453,"1.1"
"8080",-119.927899,34.374995,"1.1"
"8081",-119.952335,34.383186,"1.1"
"8082",-119.956851,34.3847,"1.1"
"8083",-120.000972,34.39949,"1.1"
"8084",-120.005381,34.400347,"1.1"
"8085",-120.009416,34.401535,"1.1"
"8086",-120.014585,34.404115,"1.1"
"8087",-120.018946,34.406664,"1.1"
"8088",-120.022346,34.408347,"1.1"
"8089",-120.024356,34.409343,"1.1"
"8090",-120.0273,34.408971,"1.1"
"8091",-120.031173,34.409361,"1.1"
"8092",-120.036136,34.409948,"1.1"
"8093",-120.041666,34.411431,"1.1"
"8094",-120.044814,34.412454,"1.1"
"8095",-120.048079,34.411682,"1.1"
"8096",-120.051223,34.410745,"1.1"
"8097",-120.056788,34.409935,"1.1"
"8098",-120.063282,34.40962,"1.1"
"8099",-120.070301,34.409769,"1.1"
"8100",-120.076435,34.411116,"1.1"
"8101",-120.079619,34.410012,"1.1"
"8102",-120.083086,34.409372,"1.1"
"8103",-120.09067,34.409286,"1.1"
"8104",-120.099023,34.410691,"1.1"
"8105",-120.108309,34.412891,"1.1"
"8106",-120.115456,34.415097,"1.1"
"8107",-120.120947,34.416709,"1.1"
"8108",-120.125977,34.418346,"1.1"
"8109",-120.127243,34.418725,"1.1"
"8110",-120.131183,34.42051,"1.1"
"8111",-120.13512,34.422061,"1.1"
"8112",-120.137145,34.421854,"1.1"
"8113",-120.139454,34.42178,"1.1"
"8114",-120.142739,34.422301,"1.1"
"8115",-120.14728,34.422916,"1.1"
"8116",-120.150799,34.421872,"1.1"
"8117",-120.154525,34.421359,"1.1"
"8118",-120.158372,34.421012,"1.1"
"8119",-120.163636,34.420361,"1.1"
"8120",-120.170159,34.420337,"1.1"
"8121",-120.176402,34.420946,"1.1"
"8122",-120.180452,34.420498,"1.1"
"8123",-120.184177,34.419984,"1.1"
"8124",-120.191754,34.419988,"1.1"
"8125",-120.19816,34.420795,"1.1"
"8126",-120.202828,34.422208,"1.1"
"8127",-120.205543,34.422098,"1.1"
"8128",-120.209957,34.421647,"1.1"
"8129",-120.21587,34.42129,"1.1"
"8130",-120.220321,34.420339,"1.1"
"8131",-120.22388,34.419159,"1.1"
"8132",-120.225491,34.418988,"1.1"
"8133",-120.227807,34.418743,"1.1"
"8134",-120.231613,34.418195,"1.1"
"8135",-120.236595,34.417906,"1.1"
"8136",-120.240604,34.417456,"1.1"
"8137",-120.242791,34.417414,"1.1"
"8138",-120.245831,34.417567,"1.1"
"8139",-120.248265,34.418056,"1.1"
"8140",-120.24944,34.417984,"1.1"
"8141",-120.250982,34.417914,"1.1"
"8142",-120.253985,34.41758,"1.1"
"8143",-120.259584,34.417696,"1.1"
"8144",-120.264735,34.41768,"1.1"
"8145",-120.269235,34.4172,"1.1"
"8146",-120.273532,34.416886,"1.1"
"8147",-120.280222,34.416298,"1.1"
"8148",-120.287125,34.417609,"1.1"
"8149",-120.290404,34.416532,"1.1"
"8150",-120.297047,34.414976,"1.1"
"8151",-120.306323,34.413212,"1.1"
"8152",-120.312283,34.412791,"1.1"
"8153",-120.31698,34.411575,"1.1"
"8154",-120.324511,34.409748,"1.1"
"8155",-120.332863,34.409218,"1.1"
"8156",-120.340003,34.409424,"1.1"
"8157",-120.341865,34.408917,"1.1"
"8158",-120.346851,34.408432,"1.1"
"8159",-120.348871,34.407324,"1.1"
"8160",-120.355482,34.407265,"1.1"
"8161",-120.360393,34.407847,"1.1"
"8162",-120.367335,34.408486,"1.1"
"8163",-120.369317,34.407845,"1.1"
"8164",-120.375989,34.406672,"1.1"
"8165",-120.377298,34.406376,"1.1"
"8166",-120.380855,34.405922,"1.1"
"8167",-120.386922,34.405653,"1.1"
"8168",-120.390592,34.403297,"1.1"
"8169",-120.397982,34.401018,"1.1"
"8170",-120.408528,34.398653,"1.1"
"8171",-120.417698,34.397553,"1.1"
"8172",-120.41819,34.397494,"1.1"
"8173",-120.426032,34.396745,"1.1"
"8174",-120.431036,34.394646,"1.1"
"8175",-120.436246,34.393179,"1.1"
"8176",-120.443641,34.391965,"1.1"
"8177",-120.450998,34.391184,"1.1"
"8178",-120.456015,34.391485,"1.1"
"8179",-120.462128,34.392479,"1.1"
"8180",-120.468689,34.393937,"1.1"
"8181",-120.475218,34.396663,"1.1"
"8182",-120.478818,34.396706,"1.1"
"8183",-120.488091,34.398278,"1.1"
"8184",-120.495188,34.401133,"1.1"
"8185",-120.500999,34.403136,"1.1"
"8186",-120.504043,34.405526,"1.1"
"8187",-120.508141,34.408295,"1.1"
"8188",-120.514162,34.412048,"1.1"
"8189",-120.519374,34.41604,"1.1"
"8190",-120.523646,34.419505,"1.1"
"8191",-120.526794,34.424075,"1.1"
"8192",-120.530189,34.428877,"1.1"
"8193",-120.532928,34.433183,"1.1"
"8194",-120.535572,34.439521,"1.1"
"8195",-120.535911,34.446738,"1.1"
"8196",-120.535664,34.452695,"1.1"
"8197",-120.538206,34.454308,"1.1"
"8198",-120.541495,34.457081,"1.1"
"8199",-120.544586,34.460221,"1.1"
"8200",-120.549042,34.465148,"1.1"
"8201",-120.553105,34.47101,"1.1"
"8202",-120.556068,34.476678,"1.1"
"8203",-120.558303,34.482618,"1.1"
"8204",-120.559439,34.488466,"1.1"
"8205",-120.561273,34.488753,"1.1"
"8206",-120.563884,34.4893,"1.1"
"8207",-120.566622,34.49028,"1.1"
"8208",-120.568883,34.492195,"1.1"
"8209",-120.57145,34.492543,"1.1"
"8210",-120.575415,34.493979,"1.1"
"8211",-120.58151,34.496632,"1.1"
"8212",-120.588165,34.499987,"1.1"
"8213",-120.594334,34.504072,"1.1"
"8214",-120.597364,34.503317,"1.1"
"8215",-120.600474,34.502561,"1.1"
"8216",-120.603998,34.502067,"1.1"
"8217",-120.609481,34.50191,"1.1"
"8218",-120.616441,34.502366,"1.1"
"8219",-120.619498,34.502753,"1.1"
"8220",-120.62105,34.503097,"1.1"
"8221",-120.621903,34.503083,"1.1"
"8222",-120.626,34.502644,"1.1"
"8223",-120.626,34.502762,"1.1"
"8224",-120.62782,34.502766,"1.1"
"8225",-120.632575,34.502687,"1.1"
"8226",-120.637588,34.503141,"1.1"
"8227",-120.64236,34.503765,"1.1"
"8228",-120.645437,34.504853,"1.1"
"8229",-120.648179,34.505612,"1.1"
"8230",-120.650556,34.506377,"1.1"
"8231",-120.652729,34.507145,"1.1"
"8232",-120.656058,34.508598,"1.1"
"8233",-120.658161,34.509804,"1.1"
"8234",-120.660803,34.511402,"1.1"
"8235",-120.663446,34.513068,"1.1"
"8236",-120.665846,34.514805,"1.1"
"8237",-120.668246,34.516508,"1.1"
"8238",-120.671312,34.518837,"1.1"
"8239",-120.672397,34.519993,"1.1"
"8240",-120.673752,34.520506,"1.1"
"8241",-120.675722,34.521278,"1.1"
"8242",-120.678239,34.522744,"1.1"
"8243",-120.682206,34.525326,"1.1"
"8244",-120.684529,34.527131,"1.1"
"8245",-120.686655,34.529241,"1.1"
"8246",-120.688781,34.531351,"1.1"
"8247",-120.690665,34.533565,"1.1"
"8248",-120.692354,34.536085,"1.1"
"8249",-120.694293,34.538869,"1.1"
"8250",-120.694987,34.540634,"1.1"
"8251",-120.696799,34.541542,"1.1"
"8252",-120.698831,34.543117,"1.1"
"8253",-120.701501,34.545788,"1.1"
"8254",-120.703968,34.548495,"1.1"
"8255",-120.706453,34.551907,"1.1"
"8256",-120.707951,34.554898,"1.1"
"8257",-120.708998,34.557764,"1.1"
"8258",-120.710379,34.56096,"1.1"
"8259",-120.711383,34.563726,"1.1"
"8260",-120.712182,34.566429,"1.1"
"8261",-120.712757,34.568297,"1.1"
"8262",-120.713095,34.57208,"1.1"
"8263",-120.713329,34.57496,"1.1"
"8264",-120.71315,34.577545,"1.1"
"8265",-120.712543,34.581009,"1.1"
"8266",-120.712134,34.584202,"1.1"
"8267",-120.710894,34.588415,"1.1"
"8268",-120.70902,34.593276,"1.1"
"8269",-120.707089,34.597501,"1.1"
"8270",-120.707395,34.600045,"1.1"
"8271",-120.707996,34.602951,"1.1"
"8272",-120.708562,34.606094,"1.1"
"8273",-120.70837,34.609853,"1.1"
"8274",-120.707841,34.613182,"1.1"
"8275",-120.707183,34.616211,"1.1"
"8276",-120.706302,34.618473,"1.1"
"8277",-120.705315,34.621408,"1.1"
"8278",-120.703836,34.624983,"1.1"
"8279",-120.702635,34.627736,"1.1"
"8280",-120.701283,34.630007,"1.1"
"8281",-120.699278,34.632421,"1.1"
"8282",-120.696913,34.635276,"1.1"
"8283",-120.693937,34.63834,"1.1"
"8284",-120.690594,34.641441,"1.1"
"8285",-120.68648,34.645023,"1.1"
"8286",-120.686088,34.646037,"1.1"
"8287",-120.685215,34.647697,"1.1"
"8288",-120.683671,34.650777,"1.1"
"8289",-120.68248,34.652979,"1.1"
"8290",-120.677911,34.663772,"1.1"
"8291",-120.672515,34.676661,"1.1"
"8292",-120.671839,34.678532,"1.1"
"8293",-120.668364,34.688155,"1.1"
"8294",-120.665367,34.695158,"1.1"
"8295",-120.664691,34.696344,"1.1"
"8296",-120.665845,34.69943,"1.1"
"8297",-120.667043,34.700124,"1.1"
"8298",-120.668908,34.701584,"1.1"
"8299",-120.671069,34.703615,"1.1"
"8300",-120.673561,34.705878,"1.1"
"8301",-120.677308,34.709743,"1.1"
"8302",-120.679105,34.712047,"1.1"
"8303",-120.680568,34.713917,"1.1"
"8304",-120.682159,34.716088,"1.1"
"8305",-120.683004,34.717695,"1.1"
"8306",-120.684014,34.719435,"1.1"
"8307",-120.684655,34.721078,"1.1"
"8308",-120.685776,34.722042,"1.1"
"8309",-120.687475,34.723337,"1.1"
"8310",-120.688431,34.724202,"1.1"
"8311",-120.690183,34.726169,"1.1"
"8312",-120.693234,34.730042,"1.1"
"8313",-120.697137,34.735757,"1.1"
"8314",-120.698276,34.737832,"1.1"
"8315",-120.699592,34.74068,"1.1"
"8316",-120.700698,34.743193,"1.1"
"8317",-120.701434,34.745576,"1.1"
"8318",-120.702093,34.748329,"1.1"
"8319",-120.702022,34.74998,"1.1"
"8320",-120.702089,34.752353,"1.1"
"8321",-120.702296,34.754871,"1.1"
"8322",-120.702305,34.755375,"1.1"
"8323",-120.702342,34.757492,"1.1"
"8324",-120.702226,34.760215,"1.1"
"8325",-120.701828,34.763211,"1.1"
"8326",-120.700987,34.766547,"1.1"
"8327",-120.699795,34.770861,"1.1"
"8328",-120.698179,34.774273,"1.1"
"8329",-120.696673,34.776978,"1.1"
"8330",-120.695555,34.778559,"1.1"
"8331",-120.694638,34.779856,"1.1"
"8332",-120.692889,34.782664,"1.1"
"8333",-120.692383,34.784148,"1.1"
"8334",-120.690747,34.788837,"1.1"
"8335",-120.688432,34.79444,"1.1"
"8336",-120.686308,34.799369,"1.1"
"8337",-120.68442,34.803657,"1.1"
"8338",-120.682507,34.808953,"1.1"
"8339",-120.680791,34.813811,"1.1"
"8340",-120.67924,34.818733,"1.1"
"8341",-120.673281,34.838624,"1.1"
"8342",-120.674683,34.839315,"1.1"
"8343",-120.67761,34.840662,"1.1"
"8344",-120.681121,34.842675,"1.1"
"8345",-120.684098,34.844526,"1.1"
"8346",-120.688002,34.847979,"1.1"
"8347",-120.69078,34.850201,"1.1"
"8348",-120.6956,34.854585,"1.1"
"8349",-120.697165,34.855174,"1.1"
"8350",-120.70054,34.856381,"1.1"
"8351",-120.704948,34.858149,"1.1"
"8352",-120.709494,34.860788,"1.1"
"8353",-120.712967,34.862902,"1.1"
"8354",-120.715954,34.865256,"1.1"
"8355",-120.718405,34.867414,"1.1"
"8356",-120.720319,34.869241,"1.1"
"8357",-120.722574,34.871838,"1.1"
"8358",-120.72412,34.873703,"1.1"
"8359",-120.724575,34.874978,"1.1"
"8360",-120.725616,34.876668,"1.1"
"8361",-120.72735,34.879529,"1.1"
"8362",-120.729095,34.882927,"1.1"
"8363",-120.730679,34.886427,"1.1"
"8364",-120.732019,34.889996,"1.1"
"8365",-120.732972,34.892599,"1.1"
"8366",-120.733333,34.894237,"1.1"
"8367",-120.73382,34.896041,"1.1"
"8368",-120.734081,34.898787,"1.1"
"8369",-120.734292,34.900689,"1.1"
"8370",-120.734302,34.900778,"1.1"
"8371",-120.734382,34.901499,"1.1"
"8372",-120.734327,34.904751,"1.1"
"8373",-120.733417,34.910161,"1.1"
"8374",-120.731949,34.914303,"1.1"
"8375",-120.730188,34.918081,"1.1"
"8376",-120.728826,34.921384,"1.1"
"8377",-120.72723,34.923316,"1.1"
"8378",-120.727764,34.925421,"1.1"
"8379",-120.728331,34.928238,"1.1"
"8380",-120.728356,34.928364,"1.1"
"8381",-120.728506,34.931647,"1.1"
"8382",-120.728497,34.931945,"1.1"
"8383",-120.72841,34.934934,"1.1"
"8384",-120.72811,34.938257,"1.1"
"8385",-120.727402,34.941584,"1.1"
"8386",-120.726753,34.943805,"1.1"
"8387",-120.725745,34.9465,"1.1"
"8388",-120.724256,34.949671,"1.1"
"8389",-120.722201,34.95315,"1.1"
"8390",-120.720262,34.956293,"1.1"
"8391",-120.717925,34.959977,"1.1"
"8392",-120.71483,34.962631,"1.1"
"8393",-120.71444,34.963541,"1.1"
"8394",-120.713933,34.966766,"1.1"
"8395",-120.712437,34.971568,"1.1"
"8396",-120.712065,34.972926,"1.1"
"8397",-120.70801,34.984778,"1.1"
"8398",-120.702795,34.999975,"1.1"
"8399",-120.700558,35.009647,"1.1"
"8400",-120.697407,35.017967,"1.1"
"8401",-120.695642,35.025097,"1.1"
"8402",-120.694715,35.028839,"1.1"
"8403",-120.694198,35.034573,"1.1"
"8404",-120.693425,35.043134,"1.1"
"8405",-120.693119,35.046109,"1.1"
"8406",-120.691656,35.060356,"1.1"
"8407",-120.690343,35.069071,"1.1"
"8408",-120.689058,35.074859,"1.1"
"8409",-120.687802,35.077488,"1.1"
"8410",-120.68919,35.087164,"1.1"
"8411",-120.689365,35.090517,"1.1"
"8412",-120.689678,35.096508,"1.1"
"8413",-120.689606,35.098828,"1.1"
"8414",-120.690175,35.09899,"1.1"
"8415",-120.695347,35.100466,"1.1"
"8416",-120.699107,35.101539,"1.1"
"8417",-120.701673,35.102423,"1.1"
"8418",-120.707095,35.10429,"1.1"
"8419",-120.707912,35.104654,"1.1"
"8420",-120.715374,35.10798,"1.1"
"8421",-120.717871,35.10924,"1.1"
"8422",-120.719041,35.10983,"1.1"
"8423",-120.722303,35.111475,"1.1"
"8424",-120.725503,35.113576,"1.1"
"8425",-120.730606,35.111195,"1.1"
"8426",-120.738496,35.10964,"1.1"
"8427",-120.746308,35.109297,"1.1"
"8428",-120.75101,35.109433,"1.1"
"8429",-120.752427,35.109456,"1.1"
"8430",-120.75661,35.109963,"1.1"
"8431",-120.760714,35.111074,"1.1"
"8432",-120.765173,35.11047,"1.1"
"8433",-120.772669,35.110479,"1.1"
"8434",-120.77269,35.110482,"1.1"
"8435",-120.782921,35.111978,"1.1"
"8436",-120.79113,35.113862,"1.1"
"8437",-120.800411,35.116577,"1.1"
"8438",-120.808391,35.120545,"1.1"
"8439",-120.814596,35.124977,"1.1"
"8440",-120.816226,35.12595,"1.1"
"8441",-120.818625,35.127851,"1.1"
"8442",-120.821991,35.131441,"1.1"
"8443",-120.825312,35.131295,"1.1"
"8444",-120.830594,35.131869,"1.1"
"8445",-120.83942,35.134654,"1.1"
"8446",-120.8473,35.137869,"1.1"
"8447",-120.856926,35.142812,"1.1"
"8448",-120.864872,35.147844,"1.1"
"8449",-120.871703,35.153709,"1.1"
"8450",-120.875546,35.15932,"1.1"
"8451",-120.876014,35.159718,"1.1"
"8452",-120.880498,35.161635,"1.1"
"8453",-120.887755,35.165624,"1.1"
"8454",-120.896839,35.171343,"1.1"
"8455",-120.905349,35.177226,"1.1"
"8456",-120.912142,35.182525,"1.1"
"8457",-120.917792,35.187378,"1.1"
"8458",-120.923998,35.194019,"1.1"
"8459",-120.927919,35.199433,"1.1"
"8460",-120.930202,35.204635,"1.1"
"8461",-120.932779,35.205526,"1.1"
"8462",-120.937349,35.208047,"1.1"
"8463",-120.943855,35.21378,"1.1"
"8464",-120.949032,35.22102,"1.1"
"8465",-120.953264,35.228355,"1.1"
"8466",-120.956721,35.235348,"1.1"
"8467",-120.960247,35.243622,"1.1"
"8468",-120.961253,35.249975,"1.1"
"8469",-120.961342,35.252243,"1.1"
"8470",-120.961364,35.256143,"1.1"
"8471",-120.960389,35.260807,"1.1"
"8472",-120.959971,35.262714,"1.1"
"8473",-120.959375,35.265437,"1.1"
"8474",-120.957104,35.27167,"1.1"
"8475",-120.955567,35.275522,"1.1"
"8476",-120.955111,35.278476,"1.1"
"8477",-120.953333,35.284834,"1.1"
"8478",-120.95333,35.284847,"1.1"
"8479",-120.951278,35.29014,"1.1"
"8480",-120.948159,35.295458,"1.1"
"8481",-120.944678,35.300301,"1.1"
"8482",-120.94076,35.306753,"1.1"
"8483",-120.940171,35.307723,"1.1"
"8484",-120.936229,35.315687,"1.1"
"8485",-120.932294,35.323181,"1.1"
"8486",-120.928602,35.330711,"1.1"
"8487",-120.927608,35.333406,"1.1"
"8488",-120.926414,35.336641,"1.1"
"8489",-120.924911,35.343418,"1.1"
"8490",-120.923435,35.348413,"1.1"
"8491",-120.925745,35.354277,"1.1"
"8492",-120.92596,35.354823,"1.1"
"8493",-120.928182,35.360689,"1.1"
"8494",-120.928285,35.360962,"1.1"
"8495",-120.929486,35.367063,"1.1"
"8496",-120.929882,35.369078,"1.1"
"8497",-120.930797,35.374974,"1.1"
"8498",-120.930949,35.376602,"1.1"
"8499",-120.930938,35.378058,"1.1"
"8500",-120.930926,35.379728,"1.1"
"8501",-120.930244,35.383087,"1.1"
"8502",-120.928286,35.386843,"1.1"
"8503",-120.931015,35.389746,"1.1"
"8504",-120.933292,35.392748,"1.1"
"8505",-120.940351,35.393284,"1.1"
"8506",-120.950404,35.394471,"1.1"
"8507",-120.95967,35.396494,"1.1"
"8508",-120.968066,35.399587,"1.1"
"8509",-120.976828,35.403557,"1.1"
"8510",-120.984111,35.407635,"1.1"
"8511",-120.985051,35.408162,"1.1"
"8512",-120.989632,35.411139,"1.1"
"8513",-120.992507,35.410445,"1.1"
"8514",-120.994865,35.409864,"1.1"
"8515",-120.997497,35.409724,"1.1"
"8516",-121.000958,35.409653,"1.1"
"8517",-121.005555,35.409503,"1.1"
"8518",-121.010303,35.409931,"1.1"
"8519",-121.015005,35.410629,"1.1"
"8520",-121.022317,35.412561,"1.1"
"8521",-121.023154,35.412783,"1.1"
"8522",-121.029552,35.41485,"1.1"
"8523",-121.031727,35.415553,"1.1"
"8524",-121.03697,35.417775,"1.1"
"8525",-121.041635,35.41999,"1.1"
"8526",-121.047907,35.425055,"1.1"
"8527",-121.052308,35.428546,"1.1"
"8528",-121.056646,35.433385,"1.1"
"8529",-121.057136,35.434123,"1.1"
"8530",-121.058696,35.436474,"1.1"
"8531",-121.059509,35.4377,"1.1"
"8532",-121.060929,35.4392,"1.1"
"8533",-121.065126,35.442554,"1.1"
"8534",-121.069057,35.447252,"1.1"
"8535",-121.070618,35.447676,"1.1"
"8536",-121.073806,35.449568,"1.1"
"8537",-121.082954,35.455643,"1.1"
"8538",-121.088721,35.461779,"1.1"
"8539",-121.092238,35.466672,"1.1"
"8540",-121.094122,35.467605,"1.1"
"8541",-121.100138,35.470878,"1.1"
"8542",-121.111208,35.481322,"1.1"
"8543",-121.118171,35.490604,"1.1"
"8544",-121.122048,35.493615,"1.1"
"8545",-121.126029,35.494404,"1.1"
"8546",-121.128266,35.495609,"1.1"
"8547",-121.132456,35.499973,"1.1"
"8548",-121.140497,35.506375,"1.1"
"8549",-121.149524,35.514954,"1.1"
"8550",-121.151056,35.516412,"1.1"
"8551",-121.159587,35.529438,"1.1"
"8552",-121.168401,35.545612,"1.1"
"8553",-121.177756,35.561255,"1.1"
"8554",-121.186643,35.568242,"1.1"
"8555",-121.187705,35.569077,"1.1"
"8556",-121.1879,35.569282,"1.1"
"8557",-121.201555,35.58369,"1.1"
"8558",-121.202299,35.583818,"1.1"
"8559",-121.220123,35.586874,"1.1"
"8560",-121.231811,35.594039,"1.1"
"8561",-121.235557,35.59501,"1.1"
"8562",-121.246589,35.600363,"1.1"
"8563",-121.251034,35.60068,"1.1"
"8564",-121.25981,35.601756,"1.1"
"8565",-121.270416,35.606479,"1.1"
"8566",-121.286036,35.608436,"1.1"
"8567",-121.295999,35.611923,"1.1"
"8568",-121.30998,35.617095,"1.1"
"8569",-121.323512,35.624969,"1.1"
"8570",-121.339645,35.642428,"1.1"
"8571",-121.345602,35.655964,"1.1"
"8572",-121.346056,35.661408,"1.1"
"8573",-121.347735,35.663014,"1.1"
"8574",-121.347721,35.664984,"1.1"
"8575",-121.353377,35.669204,"1.1"
"8576",-121.366362,35.680419,"1.1"
"8577",-121.371197,35.690378,"1.1"
"8578",-121.37604,35.700509,"1.1"
"8579",-121.37896,35.706026,"1.1"
"8580",-121.378732,35.711534,"1.1"
"8581",-121.37715,35.71647,"1.1"
"8582",-121.378127,35.718643,"1.1"
"8583",-121.37918,35.722519,"1.1"
"8584",-121.379327,35.726959,"1.1"
"8585",-121.385629,35.733688,"1.1"
"8586",-121.391715,35.743888,"1.1"
"8587",-121.393738,35.749968,"1.1"
"8588",-121.39346,35.763401,"1.1"
"8589",-121.399754,35.765342,"1.1"
"8590",-121.413833,35.775503,"1.1"
"8591",-121.428496,35.785905,"1.1"
"8592",-121.438176,35.796655,"1.1"
"8593",-121.445306,35.804572,"1.1"
"8594",-121.450627,35.809784,"1.1"
"8595",-121.456097,35.817713,"1.1"
"8596",-121.462351,35.820187,"1.1"
"8597",-121.481606,35.829354,"1.1"
"8598",-121.501047,35.842745,"1.1"
"8599",-121.519192,35.8634,"1.1"
"8600",-121.525467,35.874963,"1.1"
"8601",-121.532011,35.884798,"1.1"
"8602",-121.541828,35.90166,"1.1"
"8603",-121.554917,35.92836,"1.1"
"8604",-121.561461,35.943818,"1.1"
"8605",-121.569642,35.949438,"1.1"
"8606",-121.589277,35.959274,"1.1"
"8607",-121.605639,35.964894,"1.1"
"8608",-121.620365,35.969109,"1.1"
"8609",-121.631818,35.978945,"1.1"
"8610",-121.64818,35.998617,"1.1"
"8611",-121.657997,36.021098,"1.1"
"8612",-121.664541,36.039365,"1.1"
"8613",-121.674359,36.064661,"1.1"
"8614",-121.69072,36.08293,"1.1"
"8615",-121.708718,36.1026,"1.1"
"8616",-121.725175,36.124963,"1.1"
"8617",-121.726073,36.125943,"1.1"
"8618",-121.727127,36.127614,"1.1"
"8619",-121.727812,36.129009,"1.1"
"8620",-121.729211,36.129564,"1.1"
"8621",-121.731307,36.130701,"1.1"
"8622",-121.734049,36.133098,"1.1"
"8623",-121.73811,36.135778,"1.1"
"8624",-121.741376,36.13923,"1.1"
"8625",-121.746061,36.144965,"1.1"
"8626",-121.747331,36.145993,"1.1"
"8627",-121.748899,36.146447,"1.1"
"8628",-121.751064,36.147446,"1.1"
"8629",-121.75238,36.148407,"1.1"
"8630",-121.755827,36.151086,"1.1"
"8631",-121.759359,36.153596,"1.1"
"8632",-121.761199,36.155719,"1.1"
"8633",-121.763955,36.15727,"1.1"
"8634",-121.765966,36.158918,"1.1"
"8635",-121.770693,36.162014,"1.1"
"8636",-121.773419,36.162442,"1.1"
"8637",-121.776718,36.163555,"1.1"
